song_id,artist_id,song_genre,user_id,n_listen,publish_year
617,296,5,562,11,2008
982,17,3,1116,0,2007
679,202,1,811,10,2001
574,413,2,1051,3,2002
581,456,4,210,5,2008
665,297,1,1038,1,2010
743,285,2,2550,13,2019
215,330,3,181,15,2013
23,264,3,2092,9,2018
133,304,3,74,0,2014
872,390,5,1788,3,2016
901,446,5,521,14,2021
858,93,4,2711,5,2002
479,396,1,2349,3,2017
99,228,3,1510,0,2009
94,171,3,26,8,2020
653,190,5,1704,3,2011
477,303,3,978,8,2015
564,141,4,1971,7,2011
890,447,2,1176,13,2018
636,365,4,1641,12,2000
517,294,4,2755,13,2007
916,265,2,52,15,2008
326,276,4,1075,15,2016
970,368,5,2236,0,2018
791,466,4,649,11,2019
2,365,3,1403,14,2021
841,495,2,317,7,2000
875,466,3,2842,3,2005
428,289,1,2636,3,2004
817,183,5,2740,0,2000
682,238,4,2780,9,2007
824,200,4,2520,7,2007
72,138,5,407,4,2002
10,387,3,2853,8,2003
37,212,4,2576,1,2005
151,189,5,1048,13,2018
923,230,2,2012,14,2012
601,432,1,2155,10,2015
307,432,3,1593,10,2019
898,482,4,515,9,2006
312,283,1,1267,13,2009
932,20,2,1546,13,2014
168,90,3,899,0,2013
722,324,3,2661,10,2009
317,439,2,1939,9,2003
928,395,3,2651,10,2021
806,253,2,1323,11,2009
368,259,2,2489,0,2002
723,456,4,1565,12,2007
501,262,3,380,13,2003
113,205,3,2406,13,2015
823,264,4,2945,10,2004
445,22,1,920,10,2012
18,341,1,2964,3,2014
384,378,4,344,4,2017
350,421,1,2409,6,2010
235,478,3,875,5,2016
612,167,3,2625,2,2013
857,141,4,1483,0,2005
982,19,3,2748,7,2007
342,181,4,1724,7,2006
587,155,4,158,3,2014
94,85,2,963,8,2011
415,17,2,2016,2,2016
66,423,5,2079,15,2010
493,141,5,1113,1,2002
397,91,2,1179,6,2005
575,493,2,2277,1,2012
410,308,4,2450,7,2004
808,265,3,2914,13,2016
628,284,3,1164,8,2017
302,255,1,1994,11,2018
120,192,3,2115,14,2014
516,498,2,2150,4,2017
587,214,2,1158,8,2004
381,258,4,231,2,2017
423,114,3,767,5,2017
68,112,3,1811,2,2008
769,47,1,2979,15,2016
36,304,1,1769,11,2002
28,452,4,973,4,2011
189,410,4,913,6,2016
555,213,5,1363,6,2009
171,167,5,83,12,2008
8,500,5,105,12,2009
781,339,5,2764,3,2013
908,446,4,1490,11,2005
303,335,3,2826,11,2002
881,309,5,1279,0,2018
582,411,3,2744,14,2010
976,321,3,2164,12,2008
485,462,1,2324,13,2011
607,48,3,1474,7,2004
435,89,1,2197,14,2016
143,367,2,1688,5,2006
408,81,1,2540,0,2008
385,365,2,416,11,2006
530,449,2,1389,3,2021
221,30,5,791,12,2020
928,238,2,2157,14,2017
236,414,4,1194,5,2002
978,271,3,2479,9,2011
727,211,4,2985,3,2010
829,60,1,2781,1,2012
842,450,4,1870,2,2014
643,468,3,2729,9,2002
272,452,4,2808,6,2008
95,423,4,1711,8,2021
111,182,3,2272,2,2001
610,188,4,1862,4,2017
631,67,1,1587,11,2014
163,91,3,1203,4,2005
671,393,3,1241,10,2001
397,62,3,2474,1,2006
306,405,2,105,3,2008
598,127,2,1838,1,2012
689,452,3,1876,15,2011
650,322,5,333,3,2015
533,106,2,1571,3,2020
930,423,2,1876,2,2015
620,418,3,754,3,2009
745,47,3,2112,4,2001
724,423,2,1505,12,2013
560,52,2,929,8,2015
418,272,3,2343,5,2006
47,125,4,1386,14,2009
570,448,4,1402,10,2006
125,248,5,2651,2,2005
878,459,2,2982,0,2016
187,274,1,845,4,2012
94,5,5,704,0,2000
42,91,2,2227,7,2009
534,315,2,296,1,2011
130,34,3,187,4,2007
105,260,5,1947,1,2016
477,20,5,674,9,2009
948,240,2,2223,3,2019
214,330,4,483,7,2021
669,269,1,2364,8,2008
557,417,4,760,11,2002
574,229,3,1107,14,2002
162,245,2,2006,13,2011
527,347,5,1867,7,2004
21,371,1,589,3,2007
432,209,1,484,13,2013
346,427,5,291,4,2001
689,152,3,2630,0,2015
116,167,3,1830,5,2010
823,229,5,2155,8,2019
801,444,4,2634,4,2020
105,388,3,2018,7,2013
98,274,4,2391,6,2007
451,122,3,1759,15,2006
149,371,3,1574,15,2007
641,187,2,192,12,2001
67,465,5,752,1,2019
790,431,2,1483,7,2010
302,95,4,2662,14,2010
172,105,4,1211,7,2008
633,325,5,1870,12,2001
719,22,1,2528,8,2002
752,373,2,1063,12,2009
339,235,2,2958,8,2017
877,233,3,2106,13,2000
938,355,1,1115,2,2013
984,396,4,1966,7,2014
834,17,5,652,12,2007
484,194,2,1633,12,2004
286,96,2,485,1,2010
802,225,1,2527,9,2001
676,78,5,217,13,2014
804,159,1,1279,13,2012
285,433,2,2779,4,2012
138,324,2,656,2,2021
533,222,3,2572,2,2006
590,374,2,1257,5,2014
657,320,3,2769,6,2012
558,217,3,1029,6,2018
336,443,1,1360,3,2013
863,442,2,1511,11,2000
901,119,4,1405,8,2011
136,16,4,1170,11,2020
332,114,5,2884,0,2004
287,499,2,1742,4,2008
415,12,4,2340,7,2011
317,53,1,2834,15,2011
177,272,4,1819,7,2008
681,63,2,878,0,2008
603,31,3,738,12,2010
51,376,3,358,8,2003
562,89,2,352,1,2013
146,149,2,2112,13,2012
329,93,2,778,0,2009
726,217,4,1066,1,2007
715,285,3,1996,10,2014
653,406,4,681,1,2002
6,439,5,937,9,2005
393,192,4,57,5,2004
753,50,3,1562,11,2013
354,499,1,1821,8,2005
671,471,4,1526,11,2002
631,174,3,1457,13,2014
192,411,3,82,13,2005
737,122,4,403,8,2005
838,197,3,1228,15,2009
936,30,4,535,10,2006
154,261,4,1046,11,2019
610,112,4,2659,13,2011
228,271,2,1919,0,2014
656,244,4,2627,8,2000
105,362,1,2784,10,2010
622,145,4,2950,9,2005
269,383,4,218,6,2016
8,205,5,2295,1,2016
187,480,3,1176,7,2011
947,355,3,920,14,2011
583,319,2,252,1,2012
803,265,2,2568,10,2009
240,320,4,1202,8,2018
946,253,2,1289,12,2015
856,64,5,721,5,2014
345,272,5,477,6,2018
135,459,1,2932,10,2003
241,202,3,2253,14,2011
190,2,1,2397,6,2005
867,214,4,1042,0,2009
810,267,1,2496,10,2004
626,242,4,694,1,2006
642,245,3,2937,1,2006
437,195,4,2164,10,2012
111,98,3,1473,9,2012
608,482,3,1007,3,2006
766,97,4,648,10,2010
679,2,2,2496,14,2009
521,475,3,2682,13,2019
570,53,5,129,1,2017
347,285,1,586,15,2003
248,288,5,2899,11,2021
454,255,3,2444,11,2004
1000,70,2,406,12,2019
434,182,5,644,15,2013
170,101,2,541,14,2010
489,77,2,2490,14,2011
974,30,3,1661,1,2010
773,113,1,2818,11,2001
393,299,5,2257,1,2013
270,455,1,1981,8,2017
30,416,2,2568,9,2007
945,411,4,2918,12,2011
472,80,4,863,11,2014
119,248,4,1260,12,2013
638,405,1,615,2,2010
111,123,2,1964,10,2003
929,350,1,668,10,2011
204,199,2,1114,15,2000
995,221,1,1834,0,2000
949,42,4,3000,6,2010
637,192,3,2680,1,2013
805,60,3,2301,5,2018
510,320,5,2220,8,2004
996,134,3,182,11,2015
658,387,4,1198,7,2011
365,498,2,586,14,2010
518,108,1,2945,10,2014
68,84,5,1878,8,2000
262,476,1,872,8,2014
872,180,1,1431,0,2005
890,492,5,1320,13,2015
825,297,1,2043,5,2008
906,273,4,1480,15,2010
747,166,2,1827,0,2003
455,465,1,2785,4,2017
597,172,1,2956,4,2014
842,411,5,1971,0,2010
992,281,3,1766,5,2014
584,52,4,2471,1,2021
397,368,3,2946,11,2010
730,145,5,1130,8,2007
150,456,4,177,1,2009
476,92,3,2761,3,2006
453,71,5,2352,11,2002
203,307,4,2973,9,2010
304,124,2,859,8,2010
987,188,4,65,12,2017
910,62,5,108,8,2008
369,327,2,1252,10,2005
549,309,2,2929,10,2000
263,242,3,1113,4,2015
292,57,1,2629,1,2002
835,4,4,41,10,2000
619,125,2,1747,6,2016
528,455,1,1723,2,2006
476,441,3,1669,4,2005
923,333,1,718,12,2005
111,306,5,1048,9,2017
872,357,3,669,2,2010
945,38,1,934,14,2013
893,135,1,388,10,2001
694,185,1,1794,5,2013
892,426,1,52,7,2006
366,159,2,1655,4,2003
549,227,4,1184,0,2015
608,461,2,97,14,2002
695,333,4,1339,0,2014
932,275,1,1635,5,2005
340,268,1,1326,12,2014
294,286,1,1261,4,2021
967,107,3,1796,11,2021
358,475,4,446,11,2014
892,18,5,946,0,2017
496,382,2,2793,9,2008
233,259,3,2517,15,2006
728,3,1,983,13,2003
910,481,2,2824,3,2012
875,434,5,405,15,2007
478,80,1,2382,3,2012
430,316,5,1550,8,2010
807,499,2,2023,13,2014
723,126,3,1290,15,2009
410,212,3,1838,6,2000
418,267,3,2374,6,2000
672,115,3,2257,15,2012
909,249,5,705,14,2010
827,38,5,2641,4,2018
877,220,4,1358,7,2021
107,318,1,2633,1,2020
896,431,5,515,7,2012
638,426,4,780,6,2008
89,65,5,1193,1,2001
598,491,2,923,13,2019
952,448,3,784,9,2014
675,232,5,2451,0,2018
3,350,4,1855,6,2018
115,402,2,21,4,2020
280,133,5,1399,1,2016
255,95,4,394,12,2020
778,55,3,2287,0,2017
366,412,5,2822,6,2008
47,483,3,1347,12,2000
474,169,1,879,13,2005
205,393,1,1520,13,2004
503,282,1,2295,5,2010
870,26,4,2201,13,2017
993,322,1,1989,15,2017
110,204,1,1386,5,2000
14,19,2,2669,0,2012
136,314,1,2788,15,2004
239,169,4,1280,4,2015
12,399,5,1602,2,2004
739,477,4,2501,15,2003
361,18,2,2317,14,2001
427,255,2,405,13,2018
610,283,4,286,11,2019
211,264,5,538,6,2009
222,203,4,856,10,2017
769,163,2,640,4,2010
870,488,2,1708,3,2009
44,391,3,2831,15,2010
32,447,2,1842,7,2006
433,350,4,1849,10,2010
487,99,5,2905,8,2002
423,394,3,1239,14,2021
271,147,4,1715,2,2013
538,110,3,2338,14,2011
841,272,2,2710,15,2009
322,38,5,2090,6,2013
806,22,1,1190,6,2020
743,26,4,27,3,2000
863,464,2,2907,4,2016
642,315,5,2110,15,2015
508,497,3,953,3,2008
770,89,5,68,12,2002
745,230,4,2461,2,2013
37,407,3,2018,8,2011
229,173,4,745,10,2018
625,110,2,2794,15,2007
973,327,2,904,0,2012
989,173,2,2344,13,2006
302,161,4,859,4,2020
779,354,1,2786,12,2013
958,196,3,604,9,2012
838,288,4,708,2,2015
149,203,4,2649,7,2002
102,138,4,987,2,2016
159,115,5,446,1,2003
978,399,3,585,11,2015
566,53,4,934,8,2020
323,100,3,109,3,2010
314,434,1,460,1,2004
171,230,2,43,10,2010
248,209,2,2937,13,2018
156,216,1,1300,4,2006
830,327,5,2698,7,2017
478,115,2,2483,4,2004
366,355,4,1919,8,2010
236,38,4,2818,0,2021
11,156,3,2351,14,2019
876,370,2,313,9,2012
458,449,2,2402,3,2007
392,315,4,357,8,2015
228,308,2,916,7,2000
556,101,2,1332,5,2008
825,203,5,2165,0,2013
643,272,1,469,2,2011
248,390,3,377,10,2001
617,275,4,490,11,2010
377,472,5,1204,3,2018
702,208,4,2930,4,2002
150,402,4,1993,10,2007
625,241,4,144,2,2004
830,117,3,2248,4,2004
65,226,3,60,13,2019
216,123,2,2646,3,2003
446,101,4,1171,1,2001
45,484,1,2404,2,2021
4,399,2,2723,5,2007
884,268,5,2547,14,2005
535,416,3,1822,2,2005
705,344,4,510,1,2012
287,83,4,2495,4,2010
314,274,4,1435,4,2008
362,226,5,2932,9,2001
316,33,3,2911,9,2011
722,318,4,1164,10,2019
982,116,1,2179,14,2000
755,129,1,2393,9,2004
807,220,2,333,9,2018
433,159,5,2506,1,2018
329,444,1,1148,2,2006
601,142,4,1467,12,2017
851,341,1,2712,3,2007
461,82,2,1068,1,2015
200,411,3,702,0,2003
620,377,5,2833,5,2017
241,350,4,744,10,2012
100,331,3,1299,5,2016
876,221,1,1303,2,2018
39,102,5,1339,6,2015
802,157,1,956,10,2014
866,349,4,2058,0,2014
238,373,3,102,4,2012
377,406,2,2285,11,2008
795,123,2,815,15,2002
115,308,2,1571,3,2014
609,125,2,1368,12,2013
280,165,3,208,11,2002
714,203,2,49,7,2016
774,33,1,2648,10,2006
889,227,3,2571,4,2019
451,355,3,2900,7,2018
665,257,5,437,10,2015
219,403,3,2141,12,2021
275,91,2,2878,7,2007
637,118,2,1973,3,2005
435,465,5,2394,8,2001
962,31,5,805,15,2001
905,23,2,919,10,2009
421,317,4,1496,7,2012
177,145,1,1358,0,2014
950,286,3,432,9,2015
6,306,2,1867,6,2011
166,392,2,2585,10,2006
255,416,4,2256,2,2016
406,278,3,203,8,2016
887,336,3,1141,4,2012
746,370,4,819,13,2021
135,373,5,2223,10,2001
894,155,2,685,10,2021
221,142,5,952,15,2003
865,445,2,351,11,2015
27,243,5,2780,6,2005
877,287,3,644,8,2017
905,401,4,1325,9,2007
290,165,4,2657,7,2021
975,172,1,435,12,2012
959,189,1,1937,2,2020
734,286,2,916,15,2008
491,419,5,1811,11,2005
987,476,2,2379,10,2016
89,163,4,1042,4,2011
698,181,5,120,5,2019
639,418,3,1780,9,2005
166,110,3,1911,2,2000
679,28,1,2095,5,2013
694,18,5,1525,14,2000
515,263,2,2194,15,2011
490,358,1,2237,3,2016
228,232,5,474,2,2013
690,498,3,48,4,2009
981,87,5,1494,12,2007
506,415,5,591,11,2000
831,437,2,1948,8,2001
587,379,4,2727,7,2015
585,147,5,2198,8,2003
243,33,4,1842,11,2009
170,345,1,2948,15,2008
493,137,4,2375,11,2018
803,145,3,1415,14,2008
501,384,2,41,8,2014
722,430,2,2969,10,2001
738,23,3,1691,2,2013
105,482,5,961,8,2017
763,141,2,2091,9,2007
240,154,1,2873,1,2004
360,213,1,2443,0,2001
629,443,4,2479,14,2016
946,390,4,2049,4,2012
366,416,5,389,1,2013
556,372,2,1462,3,2012
495,359,4,2358,8,2012
862,8,5,2952,4,2004
571,25,4,2992,14,2011
761,167,4,787,6,2006
461,437,5,579,0,2007
482,101,3,2852,12,2000
186,11,4,1915,6,2016
50,187,5,2596,0,2012
490,357,1,164,0,2017
91,116,4,1047,12,2015
793,483,3,14,13,2004
49,129,5,2179,0,2002
311,370,1,1778,2,2001
576,440,5,378,5,2019
144,132,4,198,15,2013
159,360,2,1566,8,2003
394,481,1,26,9,2001
57,140,2,2166,0,2019
556,272,4,2690,1,2009
324,141,3,2367,4,2018
946,164,2,364,15,2018
10,50,2,1103,10,2011
48,437,5,242,14,2007
979,266,5,170,13,2011
5,356,4,858,11,2010
284,95,5,752,10,2014
532,403,2,300,9,2015
217,401,4,2416,0,2021
56,62,5,2991,6,2013
940,304,5,295,8,2002
9,123,3,2589,9,2021
928,483,4,543,6,2002
373,437,4,2046,8,2005
288,408,1,1331,9,2016
95,432,4,1850,12,2020
833,328,5,2710,11,2009
586,196,4,2667,4,2013
689,418,4,785,3,2004
203,71,3,2256,12,2018
125,31,5,673,3,2008
71,38,2,1632,10,2014
435,266,1,11,13,2021
718,64,1,2244,8,2018
688,14,3,1251,8,2008
605,6,4,2752,4,2011
211,296,2,510,9,2015
748,255,3,766,7,2018
490,35,3,344,5,2000
544,301,2,1849,10,2014
721,35,5,2371,10,2011
391,320,5,347,8,2011
239,379,4,897,3,2020
682,205,1,266,15,2010
708,270,2,1917,10,2019
944,22,5,2044,13,2001
161,431,3,1950,9,2005
424,171,5,391,15,2013
900,399,1,943,0,2021
328,342,2,527,14,2004
409,170,5,408,14,2001
781,248,5,1501,5,2019
782,97,3,2536,4,2009
854,116,5,2504,2,2017
126,139,4,1991,8,2017
301,218,1,1366,1,2017
582,116,5,781,8,2002
56,89,2,1521,2,2014
369,174,3,699,3,2000
870,358,2,837,12,2013
611,31,2,2594,10,2012
788,359,1,797,10,2000
837,456,1,799,13,2011
188,367,1,1445,4,2012
712,22,4,2950,3,2006
705,434,3,331,7,2014
807,295,4,1346,5,2003
898,61,3,2705,5,2018
618,447,2,2211,5,2002
685,98,5,238,4,2002
259,316,2,2673,13,2013
839,488,5,1162,15,2001
437,51,3,998,6,2013
755,23,2,2992,4,2000
661,160,3,2878,8,2012
465,215,3,2422,7,2016
309,94,3,269,0,2021
658,337,1,1791,7,2009
943,352,2,1474,15,2007
747,440,1,899,15,2016
786,423,1,1546,14,2008
415,178,5,37,1,2013
585,272,2,2568,5,2012
184,464,5,335,9,2018
507,304,2,2889,1,2016
322,434,1,1589,1,2007
543,117,5,2355,11,2002
533,489,5,1246,15,2019
199,41,2,2113,8,2017
514,205,4,2987,7,2020
882,5,1,2823,13,2009
811,467,1,1193,10,2007
638,119,2,1617,1,2007
268,35,4,1427,11,2003
639,228,3,2592,11,2015
985,415,5,1352,2,2002
134,91,5,2317,12,2016
221,397,2,2033,12,2021
226,449,4,1184,2,2001
940,109,2,818,1,2012
194,163,4,2450,10,2010
312,123,1,2077,6,2001
933,436,1,1561,3,2005
604,108,4,2367,9,2011
709,188,5,496,8,2016
826,37,5,2807,3,2008
475,376,3,951,9,2019
385,156,2,2478,5,2006
914,363,1,1503,9,2021
585,205,5,25,10,2013
633,269,3,920,11,2006
494,294,1,996,11,2017
110,385,4,446,12,2006
555,290,4,325,6,2014
913,188,3,661,10,2014
793,281,2,905,9,2012
133,265,3,2404,1,2011
885,119,3,320,8,2015
359,211,4,689,14,2018
996,375,1,727,8,2009
599,453,3,2853,2,2008
953,450,4,336,4,2010
61,188,3,2411,9,2006
587,9,2,1451,14,2004
734,344,2,2523,5,2013
209,348,3,277,0,2018
118,161,4,792,7,2001
940,384,3,641,2,2012
479,220,5,499,11,2010
69,473,1,192,9,2021
244,209,4,1630,12,2021
178,53,3,2804,1,2019
708,165,5,2830,3,2013
811,173,3,1869,10,2013
570,411,5,1140,4,2017
147,376,2,144,1,2007
930,33,4,1587,6,2007
42,247,4,360,12,2008
692,365,2,2778,8,2008
471,439,3,2481,7,2018
731,406,4,443,14,2016
848,60,5,1271,1,2001
520,23,4,2855,14,2003
835,292,3,540,6,2004
866,318,5,2164,8,2008
745,1,5,1081,10,2020
440,337,3,51,5,2021
203,85,3,550,3,2002
445,54,5,2943,7,2006
250,437,1,719,1,2018
497,366,5,2580,7,2017
980,4,4,2775,9,2013
961,420,2,1105,13,2006
43,243,4,1261,0,2000
273,91,1,2787,6,2003
809,194,4,385,4,2013
918,196,5,201,5,2002
195,4,1,2642,7,2003
713,304,2,1524,13,2003
485,360,5,925,4,2006
537,116,2,1865,10,2000
405,3,3,2652,7,2004
243,145,1,2722,6,2004
288,37,3,1999,8,2010
235,238,1,1940,10,2020
279,491,3,418,7,2001
95,248,4,606,11,2008
339,428,3,2846,0,2004
432,64,1,1648,5,2016
488,65,3,117,4,2012
942,445,1,1496,1,2013
491,353,1,57,14,2009
115,225,4,2783,0,2021
663,176,4,59,11,2017
447,382,5,2164,1,2020
528,23,5,1132,6,2008
517,432,1,458,12,2010
20,238,1,2532,12,2002
575,428,4,1515,5,2009
831,454,5,2186,5,2000
242,280,1,1878,12,2010
847,62,1,1536,2,2001
668,418,4,1921,10,2002
814,444,4,571,8,2007
553,2,5,938,15,2000
714,228,2,1580,3,2002
44,422,4,43,9,2003
32,318,4,518,6,2011
391,155,5,2826,7,2021
488,248,1,369,4,2014
176,248,1,2660,0,2002
204,444,1,1553,15,2017
801,33,3,2672,12,2005
826,113,3,2933,3,2003
966,459,1,2939,8,2019
122,483,2,1595,6,2018
241,410,4,2025,10,2021
825,116,3,2057,5,2018
264,392,5,1083,10,2014
547,142,4,2097,4,2014
407,291,2,1833,11,2008
331,211,1,451,13,2018
451,192,1,2157,8,2016
675,25,5,1105,2,2011
38,345,5,1985,11,2006
308,20,1,2158,12,2018
865,425,5,248,5,2017
278,413,1,473,2,2005
76,412,5,2526,7,2013
195,207,2,365,15,2005
678,17,4,164,6,2021
98,226,1,1936,14,2019
735,287,2,1119,14,2004
952,18,1,1491,7,2020
541,263,1,2087,12,2010
337,455,1,2396,11,2008
608,80,4,1241,0,2012
884,90,2,106,13,2000
181,370,2,1659,5,2019
764,439,4,2116,11,2013
602,35,2,2976,7,2010
541,487,4,882,8,2010
495,297,4,1099,1,2007
503,483,2,575,10,2013
362,350,3,2400,3,2000
639,172,5,2274,4,2002
95,32,2,1870,15,2001
573,198,2,990,6,2010
452,462,4,861,10,2011
196,62,1,2472,3,2021
248,30,5,2958,14,2005
19,168,1,1823,10,2010
638,227,5,1418,1,2005
632,427,3,1947,1,2006
417,337,5,1328,15,2016
543,331,4,2612,1,2014
177,450,4,2427,1,2009
715,158,3,1620,5,2011
232,290,1,1159,1,2004
641,401,1,595,12,2006
66,77,2,1939,14,2013
641,487,5,509,1,2002
744,160,5,2792,9,2015
388,294,3,2610,1,2007
698,43,5,1692,2,2008
868,156,1,2218,2,2020
359,345,1,2753,8,2001
78,485,3,2087,11,2012
654,281,2,1266,10,2020
927,360,2,1194,15,2016
701,37,4,309,7,2006
811,269,1,519,3,2006
355,186,4,1022,5,2012
975,327,3,982,12,2019
227,56,1,1545,10,2004
970,280,3,1785,14,2007
594,468,3,2719,12,2007
384,318,1,2494,15,2016
222,258,5,39,15,2017
903,137,2,213,9,2016
492,157,4,2604,5,2021
260,81,2,2184,12,2003
758,398,5,1730,5,2015
767,259,5,1358,8,2002
362,350,3,1832,2,2001
700,175,4,2680,2,2017
386,425,2,535,7,2002
372,481,2,2517,1,2007
327,441,5,444,9,2014
923,384,2,1681,9,2010
952,171,3,1570,7,2017
111,264,1,1287,6,2019
243,130,5,500,14,2003
763,171,3,1535,7,2018
54,416,1,987,3,2014
66,151,4,528,11,2006
543,455,1,1618,6,2004
346,317,3,2746,8,2008
853,435,3,979,7,2016
365,27,1,1328,1,2005
536,133,1,733,4,2006
820,197,4,1347,13,2011
656,259,5,2669,7,2010
909,173,2,1296,13,2013
96,127,1,1905,6,2009
185,348,2,2712,9,2015
499,132,3,1021,6,2004
423,260,3,268,8,2009
658,66,4,263,11,2009
22,229,3,309,15,2009
118,1,2,2571,5,2020
983,448,5,2942,7,2020
707,465,3,1754,13,2000
923,309,1,1803,4,2020
958,435,5,893,8,2003
199,70,5,1754,10,2021
486,330,1,1566,4,2014
58,336,3,893,8,2012
120,144,2,414,12,2004
46,68,4,2001,9,2021
891,3,5,422,10,2011
237,373,3,375,13,2002
901,369,1,273,8,2016
163,82,2,290,8,2011
859,25,3,389,7,2002
56,78,5,2168,13,2002
36,200,1,2581,6,2018
536,477,3,301,11,2013
892,210,1,2114,1,2011
413,371,3,2334,3,2002
980,470,4,751,3,2007
542,120,4,276,6,2013
896,223,1,2672,8,2002
761,294,2,2328,13,2020
63,42,4,2854,9,2015
252,357,1,1271,15,2000
69,71,1,501,12,2000
577,102,3,2054,11,2014
949,218,3,1866,0,2018
756,284,5,2906,5,2009
891,343,4,418,8,2017
722,9,1,953,2,2019
679,184,4,1877,12,2015
737,354,4,950,1,2012
652,115,4,866,3,2012
169,327,1,1928,10,2001
124,293,5,907,7,2019
44,429,1,1248,13,2021
367,388,1,1497,4,2021
533,183,1,2759,8,2018
367,251,5,134,15,2019
232,309,2,1223,2,2021
138,489,2,529,1,2003
712,306,5,1,8,2003
258,29,1,637,13,2006
635,478,1,2069,4,2009
589,379,2,2493,8,2017
923,391,5,771,0,2021
130,367,4,1257,3,2000
782,363,3,1092,2,2010
403,399,5,949,14,2007
727,144,4,512,15,2019
434,366,3,1131,15,2019
733,127,1,1263,8,2018
462,4,2,2518,15,2015
5,280,1,2560,15,2010
234,464,4,836,8,2002
113,1,5,2261,9,2020
348,299,4,2824,5,2014
731,484,3,2336,7,2011
129,12,2,1568,9,2003
693,477,1,1307,13,2010
291,169,3,1244,0,2003
290,47,5,95,8,2012
339,41,3,218,13,2004
231,440,2,2862,6,2001
700,98,4,2523,15,2015
162,266,5,2329,3,2000
293,62,2,1346,10,2011
277,134,3,2724,10,2008
263,392,4,2526,13,2000
901,56,5,2438,4,2017
555,455,1,2401,11,2009
357,405,4,1621,3,2015
999,58,4,2746,3,2010
202,384,4,2921,13,2002
750,301,1,1938,11,2005
903,479,1,441,10,2005
398,466,1,1594,12,2018
779,497,2,945,5,2021
438,60,3,2646,14,2003
921,497,2,669,7,2020
47,145,4,884,12,2009
783,246,3,390,7,2015
331,273,1,1768,15,2021
681,191,4,92,4,2009
234,184,3,1801,8,2021
743,309,3,1886,12,2018
486,283,3,2236,2,2012
884,63,3,539,0,2003
284,310,2,2670,8,2006
30,379,5,850,1,2007
479,188,5,39,0,2014
135,187,2,2580,13,2007
736,307,4,2833,15,2017
692,263,1,1505,10,2014
273,27,1,49,4,2012
398,120,2,2721,9,2020
432,64,5,2087,14,2021
272,482,2,2735,0,2019
353,329,2,877,8,2013
42,202,2,2721,6,2016
87,406,2,458,7,2021
757,153,4,1888,11,2019
593,179,3,2774,10,2012
229,366,1,2802,4,2008
752,311,2,2045,7,2013
449,49,3,1442,10,2002
277,421,3,1530,15,2008
877,467,2,1490,14,2016
423,141,5,8,1,2015
206,493,3,725,4,2009
521,112,3,607,7,2014
281,92,5,1653,6,2008
609,17,4,446,7,2001
182,409,1,1914,3,2015
415,167,1,1955,14,2005
710,470,3,2133,7,2013
952,323,1,2247,9,2001
499,221,1,2053,6,2017
5,33,1,529,10,2010
494,139,1,2784,15,2010
162,456,5,2009,10,2011
822,422,5,74,14,2007
183,193,1,1185,5,2012
957,436,2,29,11,2019
923,62,1,931,0,2009
832,254,1,515,8,2018
177,335,1,39,1,2018
359,88,4,284,12,2014
15,267,4,295,4,2002
199,422,5,1198,12,2013
198,30,4,2801,8,2009
330,133,1,1567,1,2005
341,456,4,2428,8,2011
20,208,5,2685,1,2013
165,128,1,233,8,2005
424,92,3,2798,6,2013
135,426,4,932,0,2021
757,135,1,224,12,2000
525,165,3,80,2,2013
518,70,3,947,10,2020
96,76,5,2438,0,2016
28,243,5,46,14,2017
11,279,1,1145,8,2012
502,475,2,450,15,2003
303,177,5,143,5,2018
696,141,1,2911,8,2007
950,117,5,130,6,2009
92,265,5,1594,2,2010
63,191,3,2294,13,2000
488,227,1,2232,2,2012
573,488,4,2420,4,2010
550,415,2,1420,10,2000
691,144,3,1224,14,2019
812,451,1,84,14,2013
58,236,1,1364,2,2015
772,16,4,1098,3,2001
546,337,5,1571,14,2017
85,122,2,871,4,2012
442,5,1,967,11,2010
540,135,5,640,5,2009
721,53,5,773,13,2014
615,120,4,2760,14,2020
761,165,5,1203,6,2011
507,377,3,480,3,2000
209,343,4,1098,0,2011
283,210,3,597,8,2011
948,487,1,2592,9,2018
520,275,5,2967,15,2004
178,339,1,15,5,2017
975,483,4,748,3,2008
420,408,5,2469,13,2011
335,293,3,764,2,2016
370,334,4,2246,14,2002
151,37,2,2568,10,2009
968,380,3,90,10,2005
331,205,2,956,5,2010
550,158,4,136,13,2006
4,367,4,1178,4,2007
327,121,2,1415,5,2019
405,179,1,1078,4,2012
818,280,4,2276,10,2021
466,286,2,1911,15,2004
233,214,4,1827,0,2010
34,173,2,2731,9,2001
115,11,4,27,5,2020
878,45,2,235,5,2013
743,351,4,1178,11,2003
82,216,4,2151,11,2015
636,182,4,2716,10,2015
201,468,1,2351,4,2004
964,184,5,1987,1,2010
561,180,5,289,14,2014
305,163,2,81,7,2011
225,217,4,2251,15,2019
652,94,3,191,12,2004
613,30,2,141,15,2019
347,450,4,499,14,2021
739,210,2,1118,10,2016
563,55,4,1283,1,2014
864,215,2,629,7,2005
375,280,4,2017,10,2008
179,320,1,1837,10,2008
483,96,1,798,2,2011
475,142,1,2242,10,2012
439,162,4,2702,15,2016
782,204,5,2247,6,2018
976,236,2,2987,9,2004
371,42,4,2593,11,2012
805,387,2,642,11,2019
584,213,1,1269,14,2000
521,168,2,567,1,2017
